className,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,x34,y34,z34,v34,x35,y35,z35,v35,x36,y36,z36,v36,x37,y37,z37,v37,x38,y38,z38,v38,x39,y39,z39,v39,x40,y40,z40,v40,x41,y41,z41,v41,x42,y42,z42,v42
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33312320709228516,0.8177687525749207,-3.4117940117539547e-07,0.0,0.42841458320617676,0.763924241065979,-0.03560926392674446,0.0,0.4796571135520935,0.6522138714790344,-0.04382741078734398,0.0,0.4851211905479431,0.5485323667526245,-0.051344133913517,0.0,0.49558085203170776,0.4654759168624878,-0.05141802132129669,0.0,0.4278447926044464,0.544707179069519,0.004573268815875053,0.0,0.4429580569267273,0.48539847135543823,-0.046853937208652496,0.0,0.4306526184082031,0.5788449048995972,-0.07178427278995514,0.0,0.416743665933609,0.625503420829773,-0.077571339905262,0.0,0.3742113411426544,0.538611114025116,0.006449697073549032,0.0,0.3953072428703308,0.4750622510910034,-0.05155931040644646,0.0,0.3836773633956909,0.5863279104232788,-0.06757450103759766,0.0,0.36712756752967834,0.6257175207138062,-0.061759356409311295,0.0,0.32045483589172363,0.5428878664970398,-0.0014266206417232752,0.0,0.3384963274002075,0.4719078540802002,-0.0629698857665062,0.0,0.33659830689430237,0.5858991742134094,-0.05250095948576927,0.0,0.32456621527671814,0.6268738508224487,-0.026116402819752693,0.0,0.2605421245098114,0.5548096299171448,-0.011332644149661064,0.0,0.2808350920677185,0.4943770170211792,-0.050039976835250854,0.0,0.2895154654979706,0.5745836496353149,-0.03649294003844261,0.0,0.28420498967170715,0.6129836440086365,-0.013090035878121853,0.0
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33409348130226135,0.8228462934494019,-3.8649520206490706e-07,0.0,0.42997387051582336,0.7673677206039429,-0.03787457197904587,0.0,0.4826447367668152,0.657721996307373,-0.048456259071826935,0.0,0.4869787395000458,0.550981879234314,-0.058469437062740326,0.0,0.5000580549240112,0.4644508361816406,-0.06047236919403076,0.0,0.42834222316741943,0.5451696515083313,0.0089467354118824,0.0,0.442733496427536,0.48400649428367615,-0.044243089854717255,0.0,0.4316232204437256,0.5761126279830933,-0.07082431018352509,0.0,0.4174668788909912,0.6260648369789124,-0.0771377757191658,0.0,0.3761102557182312,0.53773033618927,0.011699638329446316,0.0,0.3935658931732178,0.46865928173065186,-0.04702772572636604,0.0,0.38400518894195557,0.5782443284988403,-0.06349305808544159,0.0,0.3681347072124481,0.6193692684173584,-0.05710843205451965,0.0,0.3228799104690552,0.5399704575538635,0.003735732287168503,0.0,0.33545127511024475,0.46792441606521606,-0.057610783725976944,0.0,0.3369027376174927,0.5802085399627686,-0.04741431027650833,0.0,0.32597899436950684,0.6225453019142151,-0.02082040347158909,0.0,0.2623201906681061,0.551111102104187,-0.006685689091682434,0.0,0.28123435378074646,0.49222368001937866,-0.04380637779831886,0.0,0.29068905115127563,0.5718653798103333,-0.029984915629029274,0.0,0.28524118661880493,0.609138548374176,-0.006406724918633699,0.0
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339406281709671,0.8201665878295898,-4.350848143985786e-07,0.0,0.4304807186126709,0.7640384435653687,-0.03323448449373245,0.0,0.4852137565612793,0.6556503176689148,-0.041089192032814026,0.0,0.48971837759017944,0.5515443682670593,-0.048570189625024796,0.0,0.5007337331771851,0.4678998291492462,-0.04867256060242653,0.0,0.42987674474716187,0.5427291989326477,0.00862276554107666,0.0,0.4427439570426941,0.4801980257034302,-0.03632059320807457,0.0,0.4334940016269684,0.5703525543212891,-0.057351768016815186,0.0,0.41921353340148926,0.6183181405067444,-0.061206426471471786,0.0,0.3784954249858856,0.5343091487884521,0.011262539774179459,0.0,0.39404189586639404,0.4682118892669678,-0.036841895431280136,0.0,0.38563698530197144,0.5777883529663086,-0.04777396842837334,0.0,0.3698107898235321,0.6156072616577148,-0.04048876836895943,0.0,0.3248189091682434,0.5369528532028198,0.004478908143937588,0.0,0.3383006751537323,0.46360868215560913,-0.04818640649318695,0.0,0.33914312720298767,0.575040876865387,-0.035436972975730896,0.0,0.32789361476898193,0.6177325248718262,-0.009927072562277317,0.0,0.26277992129325867,0.5506632924079895,-0.00439445860683918,0.0,0.2824796140193939,0.4884195625782013,-0.03650766611099243,0.0,0.2922130227088928,0.5663223266601562,-0.021160921081900597,0.0,0.2868354320526123,0.6045190095901489,0.00199604919180274,0.0
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3366493582725525,0.8164516687393188,-4.0402815670859127e-07,0.0,0.43026503920555115,0.7615749835968018,-0.04137270897626877,0.0,0.4842343330383301,0.6542760133743286,-0.054004404693841934,0.0,0.4905664324760437,0.549811601638794,-0.0650227889418602,0.0,0.5041359663009644,0.46347951889038086,-0.06801779568195343,0.0,0.4316348135471344,0.5370571613311768,0.003095582826063037,0.0,0.44592565298080444,0.4794670343399048,-0.04994776099920273,0.0,0.4337645173072815,0.5719298124313354,-0.07633867114782333,0.0,0.4176453948020935,0.6227737665176392,-0.08252902328968048,0.0,0.3800834119319916,0.5302838087081909,0.008019793778657913,0.0,0.39712104201316833,0.46439129114151,-0.05025646090507507,0.0,0.38688111305236816,0.5767860412597656,-0.065497986972332,0.0,0.37001094222068787,0.6187355518341064,-0.05848582461476326,0.0,0.3263586461544037,0.5333760380744934,0.002292884746566415,0.0,0.33928242325782776,0.46288466453552246,-0.058430206030607224,0.0,0.3396367132663727,0.5756403803825378,-0.04727627709507942,0.0,0.32763370871543884,0.6178052425384521,-0.02030050940811634,0.0,0.26458486914634705,0.5463712215423584,-0.006118318066000938,0.0,0.2842732071876526,0.48599863052368164,-0.04225413128733635,0.0,0.29315730929374695,0.5657864809036255,-0.027396030724048615,0.0,0.2868867516517639,0.6034235954284668,-0.00333201140165329,0.0
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34236618876457214,0.8167895674705505,-4.2414646372890275e-07,0.0,0.4357597231864929,0.7601338624954224,-0.03495360165834427,0.0,0.4864625930786133,0.6477667093276978,-0.04363860934972763,0.0,0.49034053087234497,0.5442288517951965,-0.051982443779706955,0.0,0.5031993389129639,0.4620208144187927,-0.05258610099554062,0.0,0.435534805059433,0.5353748798370361,0.008146459236741066,0.0,0.44730573892593384,0.4782574772834778,-0.04347274824976921,0.0,0.4349783957004547,0.5716943144798279,-0.06916427612304688,0.0,0.4200068414211273,0.6187043786048889,-0.07542536407709122,0.0,0.3822486698627472,0.5286039710044861,0.010142534039914608,0.0,0.3982223868370056,0.46339213848114014,-0.04615456238389015,0.0,0.3880341649055481,0.5747721791267395,-0.06048000603914261,0.0,0.3722143769264221,0.6121132373809814,-0.05360729992389679,0.0,0.32786598801612854,0.5320320725440979,0.0019440428586676717,0.0,0.3401238024234772,0.4621402621269226,-0.057475704699754715,0.0,0.34047549962997437,0.5749356150627136,-0.04591749608516693,0.0,0.32946938276290894,0.6138498187065125,-0.01940258964896202,0.0,0.2660115957260132,0.5447984337806702,-0.008464117534458637,0.0,0.28528568148612976,0.4871167540550232,-0.044045329093933105,0.0,0.29425787925720215,0.5666007399559021,-0.029203645884990692,0.0,0.2888067066669464,0.6016005277633667,-0.005547322332859039,0.0
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3422335088253021,0.812770664691925,-4.439058045591082e-07,0.0,0.43452468514442444,0.7566691637039185,-0.03618143871426582,0.0,0.4878234565258026,0.6460219025611877,-0.045442793518304825,0.0,0.49250465631484985,0.5420070290565491,-0.053824830800294876,0.0,0.5040093660354614,0.45903560519218445,-0.0544007234275341,0.0,0.4363384246826172,0.5345488786697388,0.006107868626713753,0.0,0.44911015033721924,0.473173052072525,-0.04341188073158264,0.0,0.4360678493976593,0.5662345886230469,-0.06680148094892502,0.0,0.4193459153175354,0.6164013743400574,-0.07142114639282227,0.0,0.3837817907333374,0.5266751050949097,0.009426749311387539,0.0,0.39940011501312256,0.4611697196960449,-0.04385824128985405,0.0,0.38909271359443665,0.5732822418212891,-0.05622562766075134,0.0,0.37189310789108276,0.6110594868659973,-0.04864359274506569,0.0,0.329205721616745,0.5294010639190674,0.002701054560020566,0.0,0.3412354290485382,0.4576984643936157,-0.05419628322124481,0.0,0.3411277234554291,0.5709986090660095,-0.04154966399073601,0.0,0.3287273645401001,0.6111924648284912,-0.014967461116611958,0.0,0.2667241096496582,0.5427118539810181,-0.006262606009840965,0.0,0.2851054072380066,0.48167407512664795,-0.04009714722633362,0.0,0.2939937114715576,0.562116265296936,-0.02420904114842415,0.0,0.2877121865749359,0.5990315675735474,-0.00018069578800350428,0.0
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33999767899513245,0.8095352649688721,-4.275855474134005e-07,0.0,0.43174290657043457,0.7521548271179199,-0.03499600663781166,0.0,0.4840604364871979,0.6436364650726318,-0.044008947908878326,0.0,0.4891560673713684,0.5403431057929993,-0.05259089171886444,0.0,0.502385139465332,0.45651042461395264,-0.05365673825144768,0.0,0.4316030740737915,0.5291849374771118,0.00813554972410202,0.0,0.4435240626335144,0.4708113670349121,-0.04018864035606384,0.0,0.43317294120788574,0.562910258769989,-0.06374572962522507,0.0,0.41877415776252747,0.6120339035987854,-0.06887973845005035,0.0,0.38000938296318054,0.5209782123565674,0.010785019025206566,0.0,0.396456241607666,0.4575614333152771,-0.04175320267677307,0.0,0.38709956407546997,0.5675535798072815,-0.05512387678027153,0.0,0.37075456976890564,0.607870876789093,-0.048433154821395874,0.0,0.32647228240966797,0.5237588882446289,0.0035954825580120087,0.0,0.3392949402332306,0.45347416400909424,-0.053004562854766846,0.0,0.3398154377937317,0.5656482577323914,-0.04180588573217392,0.0,0.32848966121673584,0.6092167496681213,-0.01618061773478985,0.0,0.265547513961792,0.5374206900596619,-0.005775135476142168,0.0,0.2831876277923584,0.4765010476112366,-0.04086776450276375,0.0,0.29308390617370605,0.5553878545761108,-0.02660343423485756,0.0,0.28846436738967896,0.5946416258811951,-0.0033922644797712564,0.0
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382263779640198,0.8000983595848083,-3.9032664744809153e-07,0.0,0.4290316104888916,0.7407881021499634,-0.03104928694665432,0.0,0.48192185163497925,0.635398805141449,-0.03874189406633377,0.0,0.48650556802749634,0.5328695178031921,-0.04735204949975014,0.0,0.4992012679576874,0.4486624002456665,-0.049537431448698044,0.0,0.42805051803588867,0.5264997482299805,0.016036642715334892,0.0,0.44061511754989624,0.4639968276023865,-0.0302731990814209,0.0,0.4313173294067383,0.5473707318305969,-0.05542818456888199,0.0,0.41709864139556885,0.5974777340888977,-0.061925407499074936,0.0,0.3775945007801056,0.5174822807312012,0.017376452684402466,0.0,0.3939087390899658,0.44934946298599243,-0.03217582032084465,0.0,0.38514643907546997,0.5548838973045349,-0.046806320548057556,0.0,0.3703579306602478,0.5994056463241577,-0.04132361710071564,0.0,0.3246426582336426,0.5193332433700562,0.009017386473715305,0.0,0.33746230602264404,0.44574815034866333,-0.04460182785987854,0.0,0.33723631501197815,0.5547246336936951,-0.034508757293224335,0.0,0.3262900412082672,0.6030598878860474,-0.009866582229733467,0.0,0.2641211450099945,0.5324514508247375,-0.0013968403218314052,0.0,0.2822798788547516,0.4684227705001831,-0.034454066306352615,0.0,0.2911306917667389,0.5454533100128174,-0.020370950922369957,0.0,0.2863137125968933,0.5871303081512451,0.002415160182863474,0.0
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342224359512329,0.7906337380409241,-3.626166744652437e-07,0.0,0.42726799845695496,0.7282816171646118,-0.030753590166568756,0.0,0.4790073335170746,0.6236268877983093,-0.038863249123096466,0.0,0.4835068881511688,0.5237622857093811,-0.04848400503396988,0.0,0.4946495294570923,0.4390530586242676,-0.05179918557405472,0.0,0.424827516078949,0.5148637890815735,0.017100419849157333,0.0,0.43474823236465454,0.4535037875175476,-0.034081414341926575,0.0,0.4275076389312744,0.538689136505127,-0.063337542116642,0.0,0.41572439670562744,0.5935015082359314,-0.07165239006280899,0.0,0.3738914430141449,0.5069347620010376,0.01715479977428913,0.0,0.38917386531829834,0.4389287829399109,-0.038580458611249924,0.0,0.3811552822589874,0.5441123843193054,-0.05728081613779068,0.0,0.36755549907684326,0.5943171381950378,-0.05296150967478752,0.0,0.3216058909893036,0.5093055963516235,0.00714081060141325,0.0,0.33284375071525574,0.43691718578338623,-0.0509394109249115,0.0,0.3329346477985382,0.5446389317512512,-0.04313454031944275,0.0,0.322936475276947,0.5944768190383911,-0.018640996888279915,0.0,0.26261699199676514,0.5223086476325989,-0.004943652078509331,0.0,0.28009116649627686,0.4607105851173401,-0.0410073883831501,0.0,0.2877918481826782,0.5382819175720215,-0.028183985501527786,0.0,0.28286921977996826,0.5805810689926147,-0.005362017545849085,0.0
A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33289894461631775,0.7760486602783203,-3.0680811846650613e-07,0.0,0.42387649416923523,0.7091045379638672,-0.0307177621871233,0.0,0.4731125831604004,0.6006687879562378,-0.03743694722652435,0.0,0.4784751832485199,0.5023483037948608,-0.04529975354671478,0.0,0.4901381731033325,0.42464184761047363,-0.04533066600561142,0.0,0.41896191239356995,0.49186983704566956,0.023342087864875793,0.0,0.43072694540023804,0.4347047805786133,-0.025856470689177513,0.0,0.42467546463012695,0.5210275650024414,-0.05449362099170685,0.0,0.4152931272983551,0.5580780506134033,-0.06382792443037033,0.0,0.3676910400390625,0.48572856187820435,0.02354505844414234,0.0,0.38388872146606445,0.42466095089912415,-0.029866812750697136,0.0,0.37850746512413025,0.5307269096374512,-0.04818728193640709,0.0,0.366820365190506,0.5586640238761902,-0.04463377967476845,0.0,0.3151334524154663,0.49113571643829346,0.013376126065850258,0.0,0.32654160261154175,0.42494821548461914,-0.04285901039838791,0.0,0.32908907532691956,0.5309708118438721,-0.03403657302260399,0.0,0.31974419951438904,0.5618655681610107,-0.010115927085280418,0.0,0.25629276037216187,0.5055860877037048,0.0009557760204188526,0.0,0.2748097777366638,0.45176830887794495,-0.031929656863212585,0.0,0.2821199297904968,0.5268658399581909,-0.017336076125502586,0.0,0.2749691903591156,0.55768221616745,0.005813600495457649,0.0
